area_code,population_year,category,cat_jobs,id,geonum,sector_id,sector_name,sum_jobs,pct_jobs,leg_color,min_wage,max_wage,total_wage
061,2005,Mid,746,50000,108061,00000,Total Jobs,903,0.8261351052048727,#757083,17009.6,24300.4666666667,20858
061,2005,High,43,50000,108061,00000,Total Jobs,903,0.047619047619047616,#1B9E77,30000,62256,20858
061,2006,Low,100,50000,108061,00000,Total Jobs,890,0.11235955056179775,#D85F02,5946,14728.622,21761
061,2006,Mid,319,50000,108061,00000,Total Jobs,890,0.35842696629213483,#757083,18901,25850.0666666667,21761
061,2006,High,471,50000,108061,00000,Total Jobs,890,0.5292134831460674,#1B9E77,27592,63122,21761
061,2007,Low,111.0915,50000,108061,00000,Total Jobs,885.42537315,0.12546681331796436,#D85F02,7604,14985.748,23883
061,2007,Mid,685,50000,108061,00000,Total Jobs,885.42537315,0.7736394514684345,#757083,22000,28641,23883
061,2007,High,89.33387315,50000,108061,00000,Total Jobs,885.42537315,0.10089373521360104,#1B9E77,32000,63988,23883
061,2008,Low,84,50000,108061,00000,Total Jobs,869,0.09666283084004602,#D85F02,8241,21505.4,27359
061,2008,Mid,698,50000,108061,00000,Total Jobs,869,0.8032220943613348,#757083,23000,28575.3,27359
061,2008,High,87,50000,108061,00000,Total Jobs,869,0.1001150747986191,#1B9E77,33000,64854,27359
061,2009,Low,106,50000,108061,00000,Total Jobs,898,0.11804008908685969,#D85F02,8878,21004,29274
061,2009,Mid,326,50000,108061,00000,Total Jobs,898,0.36302895322939865,#757083,24000,34185,29274
061,2009,High,466,50000,108061,00000,Total Jobs,898,0.5189309576837416,#1B9E77,38120,65720,29274
061,2010,Low,89,50000,108061,00000,Total Jobs,875,0.10171428571428572,#D85F02,9515,25000,31911
061,2010,Mid,751,50000,108061,00000,Total Jobs,875,0.8582857142857143,#757083,27702,37201,31911
061,2010,High,35,50000,108061,00000,Total Jobs,875,0.04,#1B9E77,38918.5,66436,31911
061,2011,Low,389,50000,108061,00000,Total Jobs,918,0.42374727668845313,#D85F02,10152,29011,36872
061,2011,Mid,470,50000,108061,00000,Total Jobs,918,0.5119825708061002,#757083,30273.100000000002,44034.3,36872
061,2011,High,59,50000,108061,00000,Total Jobs,918,0.06427015250544663,#1B9E77,46631,67752,36872
061,2012,Low,322,50000,108061,00000,Total Jobs,868,0.3709677419354839,#D85F02,10789,30146.600000000002,37853
061,2012,Mid,531,50000,108061,00000,Total Jobs,868,0.6117511520737328,#757083,30509.7,44525.700000000004,37853
061,2012,High,15,50000,108061,00000,Total Jobs,868,0.01728110599078341,#1B9E77,49507,68168,37853
061,2013,Low,70,50000,108061,00000,Total Jobs,883,0.07927519818799547,#D85F02,11426,20547.6,33038
061,2013,Mid,749,50000,108061,00000,Total Jobs,883,0.8482446206115515,#757083,28000,38832,33038
061,2013,High,64,50000,108061,00000,Total Jobs,883,0.072480181200453,#1B9E77,41643,66584,33038
061,2014,Low,83,50000,108061,00000,Total Jobs,866,0.09584295612009237,#D85F02,13449,21615.8,32671
061,2014,Mid,743,50000,108061,00000,Total Jobs,866,0.8579676674364896,#757083,29000,39000,32671
061,2014,High,40,50000,108061,00000,Total Jobs,866,0.046189376443418015,#1B9E77,39324,65000,32671
061,2015,Low,100,50000,108061,00000,Total Jobs,918,0.10893246187363835,#D85F02,15472,23799.006,32416
061,2015,Mid,726,50000,108061,00000,Total Jobs,918,0.7908496732026143,#757083,30000,36535,32416
061,2015,High,92,50000,108061,00000,Total Jobs,918,0.10021786492374728,#1B9E77,40000,65000,32416
061,2016,Low,53,50000,108061,00000,Total Jobs,881,0.060158910329171394,#D85F02,17495,27500,34669
061,2016,Mid,794,50000,108061,00000,Total Jobs,881,0.9012485811577753,#757083,27878,41000,34669
061,2016,High,34,50000,108061,00000,Total Jobs,881,0.03859250851305335,#1B9E77,43010,65000,34669
061,2017,Low,64,50000,108061,00000,Total Jobs,945,0.06772486772486773,#D85F02,19518,25808.398,34676
061,2017,Mid,335,50000,108061,00000,Total Jobs,945,0.3544973544973545,#757083,28126,34816.6,34676
061,2017,High,546,50000,108061,00000,Total Jobs,945,0.5777777777777777,#1B9E77,42000,65000,34676
061,2018,Low,128,50000,108061,00000,Total Jobs,961,0.1331945889698231,#D85F02,21347,25888.6,35995
061,2018,Mid,274,50000,108061,00000,Total Jobs,961,0.2851196670135276,#757083,33000,43000,35995
061,2018,High,559,50000,108061,00000,Total Jobs,961,0.5816857440166493,#1B9E77,48130,65000,35995
061,2019,Low,134.87158482799998,50000,108061,00000,Total Jobs,954.423089788,0.14131215628695462,#D85F02,20790,26956.8,36791
061,2019,Mid,283.97949409,50000,108061,00000,Total Jobs,954.423089788,0.29754046934581035,#757083,34000,44000,36791
061,2019,High,535.57201087,50000,108061,00000,Total Jobs,954.423089788,0.561147374367235,#1B9E77,45549,66000,36791
063,2001,Low,530,50000,108063,00000,Total Jobs,4309,0.12299837549315386,#D85F02,8680,16446,21815
063,2001,Mid,3000,50000,108063,00000,Total Jobs,4309,0.696217219772569,#757083,17608,26146,21815
063,2001,High,779,50000,108063,00000,Total Jobs,4309,0.1807844047342771,#1B9E77,26740,58630,21815
063,2002,Low,526,50000,108063,00000,Total Jobs,4189,0.1255669610885653,#D85F02,9009,14991,22295
063,2002,Mid,3055,50000,108063,00000,Total Jobs,4189,0.7292910002387205,#757083,18018,26503,22295
063,2002,High,608,50000,108063,00000,Total Jobs,4189,0.14514203867271425,#1B9E77,27995,61226,22295
063,2003,Low,812,50000,108063,00000,Total Jobs,4196,0.19351763584366063,#D85F02,8749,17525,22802
063,2003,Mid,2514,50000,108063,00000,Total Jobs,4196,0.5991420400381315,#757083,18548,27245,22802
063,2003,High,870,50000,108063,00000,Total Jobs,4196,0.20734032411820782,#1B9E77,28269.5333333333,59293.8333333333,22802
063,2004,Low,941,50000,108063,00000,Total Jobs,4279,0.21991119420425334,#D85F02,9527,17678,24121
063,2004,Mid,2660,50000,108063,00000,Total Jobs,4279,0.6216405702266885,#757083,19450,28782,24121
063,2004,High,678,50000,108063,00000,Total Jobs,4279,0.15844823556905818,#1B9E77,30756,63545,24121
063,2005,Low,1204,50000,108063,00000,Total Jobs,4340,0.27741935483870966,#D85F02,10086,17748,23940
063,2005,Mid,2170,50000,108063,00000,Total Jobs,4340,0.5,#757083,22048,28712.49,23940
063,2005,High,966,50000,108063,00000,Total Jobs,4340,0.22258064516129034,#1B9E77,30245,67202,23940
063,2006,Low,896,50000,108063,00000,Total Jobs,4070,0.22014742014742014,#D85F02,9649,18368,25220
063,2006,Mid,2112,50000,108063,00000,Total Jobs,4070,0.518918918918919,#757083,22767,30000,25220
063,2006,High,1062,50000,108063,00000,Total Jobs,4070,0.26093366093366094,#1B9E77,30939,69959,25220
063,2007,Low,862.83479418,50000,108063,00000,Total Jobs,4242.97841579,0.20335592351094928,#D85F02,10529,21387,26851
063,2007,Mid,2402.0464925,50000,108063,00000,Total Jobs,4242.97841579,0.5661227225575606,#757083,24081,31491,26851
063,2007,High,978.09712911,50000,108063,00000,Total Jobs,4242.97841579,0.23052135393149012,#1B9E77,33331,72657,26851
063,2008,Low,902,50000,108063,00000,Total Jobs,4016,0.224601593625498,#D85F02,11152,21981,27872
063,2008,Mid,2126,50000,108063,00000,Total Jobs,4016,0.5293824701195219,#757083,24640,30859,27872
063,2008,High,988,50000,108063,00000,Total Jobs,4016,0.24601593625498008,#1B9E77,34404,72243,27872
063,2009,Low,883,50000,108063,00000,Total Jobs,4088,0.21599804305283757,#D85F02,10025,21944,28374
063,2009,Mid,2269,50000,108063,00000,Total Jobs,4088,0.5550391389432485,#757083,24036,33656,28374
063,2009,High,936,50000,108063,00000,Total Jobs,4088,0.22896281800391388,#1B9E77,34563.3333333333,73612,28374
063,2010,Low,867,50000,108063,00000,Total Jobs,4378,0.19803563270899954,#D85F02,12534,20636,29291
063,2010,Mid,2530,50000,108063,00000,Total Jobs,4378,0.5778894472361809,#757083,24365,34971,29291
063,2010,High,981,50000,108063,00000,Total Jobs,4378,0.22407492005481955,#1B9E77,35797,69408,29291
063,2011,Low,916,50000,108063,00000,Total Jobs,4261,0.21497301103027458,#D85F02,9385,23287,29923
063,2011,Mid,2540,50000,108063,00000,Total Jobs,4261,0.5961042008918095,#757083,26203,35430,29923
063,2011,High,805,50000,108063,00000,Total Jobs,4261,0.188922788077916,#1B9E77,37713,76293,29923
063,2012,Low,931,50000,108063,00000,Total Jobs,4330,0.21501154734411085,#D85F02,11722,23469,31323
063,2012,Mid,2676,50000,108063,00000,Total Jobs,4330,0.618013856812933,#757083,27406,36257,31323
063,2012,High,723,50000,108063,00000,Total Jobs,4330,0.16697459584295613,#1B9E77,37686,75847,31323
063,2013,Low,1012,50000,108063,00000,Total Jobs,4333,0.23355642741749366,#D85F02,9894,24798,32103
063,2013,Mid,2395,50000,108063,00000,Total Jobs,4333,0.5527348257558273,#757083,26569.170000000002,37651,32103
063,2013,High,926,50000,108063,00000,Total Jobs,4333,0.21370874682667898,#1B9E77,39987,78247,32103
063,2014,Low,929,50000,108063,00000,Total Jobs,4525,0.2053038674033149,#D85F02,12918,24983,34736
063,2014,Mid,2610,50000,108063,00000,Total Jobs,4525,0.5767955801104973,#757083,28273,40958,34736
063,2014,High,986,50000,108063,00000,Total Jobs,4525,0.21790055248618784,#1B9E77,42160,80671,34736
063,2015,Low,884,50000,108063,00000,Total Jobs,4432,0.19945848375451264,#D85F02,11452,26188,34653
063,2015,Mid,2604,50000,108063,00000,Total Jobs,4432,0.5875451263537906,#757083,27801,41078,34653
063,2015,High,944,50000,108063,00000,Total Jobs,4432,0.21299638989169675,#1B9E77,43224,77275,34653
063,2016,Low,1008,50000,108063,00000,Total Jobs,4394,0.22940373236231223,#D85F02,13000,26940,34894
063,2016,Mid,2269,50000,108063,00000,Total Jobs,4394,0.5163859808830223,#757083,30256,40998,34894
063,2016,High,1117,50000,108063,00000,Total Jobs,4394,0.25421028675466545,#1B9E77,42041,76573,34894
063,2017,Low,1021.3333333,50000,108063,00000,Total Jobs,4236.00000003,0.2411079634779903,#D85F02,11961,26782,34797
063,2017,Mid,2377.00000003,50000,108063,00000,Total Jobs,4236.00000003,0.5611425873496615,#757083,28209,41385.93,34797
063,2017,High,837.6666667,50000,108063,00000,Total Jobs,4236.00000003,0.19774944917234832,#1B9E77,44412,80552,34797
063,2018,Low,1015.6666667,50000,108063,00000,Total Jobs,4221.99999997,0.24056529291975765,#D85F02,14212,27842,36323
063,2018,Mid,2371.99999997,50000,108063,00000,Total Jobs,4221.99999997,0.5618190431044183,#757083,29313,43277,36323
063,2018,High,834.3333333,50000,108063,00000,Total Jobs,4221.99999997,0.1976156639758239,#1B9E77,44845,87007,36323
063,2019,Low,1294.39363155,50000,108063,00000,Total Jobs,4231.0955386900005,0.3059239905395188,#D85F02,14659,29484,37791
063,2019,Mid,1869.0586971,50000,108063,00000,Total Jobs,4231.0955386900005,0.4417434397330304,#757083,32069,44357,37791
063,2019,High,1067.64321004,50000,108063,00000,Total Jobs,4231.0955386900005,0.25233256972745066,#1B9E77,45559,92365,37791
065,2001,Low,950,50000,108065,00000,Total Jobs,2545,0.37328094302554027,#D85F02,10602,17353,22881
065,2001,Mid,1290,50000,108065,00000,Total Jobs,2545,0.5068762278978389,#757083,20216,25900,22881
065,2001,High,305,50000,108065,00000,Total Jobs,2545,0.11984282907662082,#1B9E77,27472,76000,22881
065,2002,Low,953,50000,108065,00000,Total Jobs,2560,0.372265625,#D85F02,10736,17524,22991
065,2002,Mid,1310,50000,108065,00000,Total Jobs,2560,0.51171875,#757083,19349,26442.045,22991
065,2002,High,297,50000,108065,00000,Total Jobs,2560,0.116015625,#1B9E77,29108,77000,22991
065,2003,Low,934,50000,108065,00000,Total Jobs,2533,0.3687327279905251,#D85F02,10870,17111.5,23469
065,2003,Mid,1333,50000,108065,00000,Total Jobs,2533,0.526253454401895,#757083,18865,27086.325,23469
065,2003,High,266,50000,108065,00000,Total Jobs,2533,0.10501381760757994,#1B9E77,29939,78000,23469
065,2004,Low,908,50000,108065,00000,Total Jobs,2562,0.3544106167056987,#D85F02,11865,18794,24425
065,2004,Mid,1460,50000,108065,00000,Total Jobs,2562,0.5698672911787666,#757083,21407,27730.605,24425
065,2004,High,194,50000,108065,00000,Total Jobs,2562,0.07572209211553474,#1B9E77,32923,79000,24425
065,2005,Low,725,50000,108065,00000,Total Jobs,2539,0.28554549035053173,#D85F02,11161,17577,24745
065,2005,Mid,1653,50000,108065,00000,Total Jobs,2539,0.6510437179992122,#757083,19930,28374.885,24745
065,2005,High,161,50000,108065,00000,Total Jobs,2539,0.06341079165025601,#1B9E77,34170,80000,24745
065,2006,Low,787,50000,108065,00000,Total Jobs,2676,0.29409566517189834,#D85F02,11834,18948.7,25360
065,2006,Mid,1737,50000,108065,00000,Total Jobs,2676,0.649103139013453,#757083,21906,29734,25360
065,2006,High,152,50000,108065,00000,Total Jobs,2676,0.05680119581464873,#1B9E77,35417,81000,25360
065,2007,Low,557.8447725999999,50000,108065,00000,Total Jobs,2731.78613351,0.20420514100905837,#D85F02,12944,20720,26768
065,2007,Mid,1933.06303702,50000,108065,00000,Total Jobs,2731.78613351,0.7076187309495777,#757083,21426,31754,26768
065,2007,High,240.87832389,50000,108065,00000,Total Jobs,2731.78613351,0.08817612804136382,#1B9E77,32825,82000,26768
065,2008,Low,590,50000,108065,00000,Total Jobs,2793,0.21124239169351952,#D85F02,14132,19270,28553
065,2008,Mid,1929,50000,108065,00000,Total Jobs,2793,0.6906552094522019,#757083,23693,33464,28553
065,2008,High,274,50000,108065,00000,Total Jobs,2793,0.09810239885427856,#1B9E77,39885,83000,28553
065,2009,Low,751,50000,108065,00000,Total Jobs,2642,0.28425435276305827,#D85F02,13791,22290,28266
065,2009,Mid,1663,50000,108065,00000,Total Jobs,2642,0.6294473883421651,#757083,24572,30679.95,28266
065,2009,High,228,50000,108065,00000,Total Jobs,2642,0.08629825889477669,#1B9E77,39120,84000,28266
065,2010,Low,704,50000,108065,00000,Total Jobs,2505,0.2810379241516966,#D85F02,14484,23098,29348
065,2010,Mid,1585,50000,108065,00000,Total Jobs,2505,0.6327345309381237,#757083,24176,31769.850000000002,29348
065,2010,High,216,50000,108065,00000,Total Jobs,2505,0.08622754491017964,#1B9E77,41295,85000,29348
065,2011,Low,858,50000,108065,00000,Total Jobs,2547,0.336866902237927,#D85F02,14078,24140,30416
065,2011,Mid,1443,50000,108065,00000,Total Jobs,2547,0.5665488810365136,#757083,24533,34669,30416
065,2011,High,246,50000,108065,00000,Total Jobs,2547,0.09658421672555949,#1B9E77,45201,86000,30416
065,2012,Low,957,50000,108065,00000,Total Jobs,2478,0.38619854721549635,#D85F02,14671,27934,35781
065,2012,Mid,1270,50000,108065,00000,Total Jobs,2478,0.5125100887812752,#757083,29739,38493,35781
065,2012,High,251,50000,108065,00000,Total Jobs,2478,0.10129136400322841,#1B9E77,47692,87000,35781
065,2013,Low,932,50000,108065,00000,Total Jobs,2470,0.37732793522267205,#D85F02,14953,24957,34069
065,2013,Mid,1323,50000,108065,00000,Total Jobs,2470,0.5356275303643725,#757083,28631,38256,34069
065,2013,High,215,50000,108065,00000,Total Jobs,2470,0.08704453441295547,#1B9E77,48081,88000,34069
065,2014,Low,1040,50000,108065,00000,Total Jobs,2645,0.3931947069943289,#D85F02,15430,25629,34416
065,2014,Mid,1461,50000,108065,00000,Total Jobs,2645,0.5523629489603025,#757083,30138,41175,34416
065,2014,High,144,50000,108065,00000,Total Jobs,2645,0.05444234404536862,#1B9E77,56956,89000,34416
065,2015,Low,839,50000,108065,00000,Total Jobs,2710,0.30959409594095944,#D85F02,14522,26536,33481
065,2015,Mid,1118,50000,108065,00000,Total Jobs,2710,0.41254612546125463,#757083,27070,38034,33481
065,2015,High,753,50000,108065,00000,Total Jobs,2710,0.277859778597786,#1B9E77,40298,90000,33481
065,2016,Low,1013,50000,108065,00000,Total Jobs,2997,0.33800467133800466,#D85F02,16185,26630,33582
065,2016,Mid,1272,50000,108065,00000,Total Jobs,2997,0.4244244244244244,#757083,32173,38805,33582
065,2016,High,712,50000,108065,00000,Total Jobs,2997,0.2375709042375709,#1B9E77,44868,91000,33582
065,2017,Low,1032.6666667,50000,108065,00000,Total Jobs,3034.0000001,0.3403647549986696,#D85F02,16590,29282,36907
065,2017,Mid,1208,50000,108065,00000,Total Jobs,3034.0000001,0.39815425179966535,#757083,30388,43109.85,36907
065,2017,High,793.3333334,50000,108065,00000,Total Jobs,3034.0000001,0.2614809932016651,#1B9E77,47353,92000,36907
065,2018,Low,1124.3333333,50000,108065,00000,Total Jobs,3115.9999999,0.36082584510143856,#D85F02,15077,29977,41244
065,2018,Mid,1164,50000,108065,00000,Total Jobs,3115.9999999,0.3735558408335544,#757083,34733,45494,41244
065,2018,High,827.6666666,50000,108065,00000,Total Jobs,3115.9999999,0.26561831406500697,#1B9E77,50297.5,93000,41244
065,2019,Low,1134.2991382,50000,108065,00000,Total Jobs,3187.39383472,0.3558704060490359,#D85F02,20249,30848,43519
065,2019,Mid,1184.6062178,50000,108065,00000,Total Jobs,3187.39383472,0.3716535449420115,#757083,36541,48116.25,43519
065,2019,High,868.48847872,50000,108065,00000,Total Jobs,3187.39383472,0.27247604900895256,#1B9E77,52909.9,94000,43519
067,2001,Low,9428,50000,108067,00000,Total Jobs,27931,0.33754609573592065,#D85F02,11667,20458,26372
067,2001,Mid,11937,50000,108067,00000,Total Jobs,27931,0.4273746016970391,#757083,21510,31383,26372
067,2001,High,6566,50000,108067,00000,Total Jobs,27931,0.2350793025670402,#1B9E77,33646,61189,26372
067,2002,Low,5744,50000,108067,00000,Total Jobs,28419.2923077,0.2021162222411747,#D85F02,12132,20277,27653
067,2002,Mid,15939,50000,108067,00000,Total Jobs,28419.2923077,0.560851404300502,#757083,22528,33025,27653
067,2002,High,6736.2923077,50000,108067,00000,Total Jobs,28419.2923077,0.23703237345832323,#1B9E77,34460,75156,27653
067,2003,Low,9176,50000,108067,00000,Total Jobs,29042.2923077,0.3159530212967095,#D85F02,12586,22804,28917
067,2003,Mid,10585,50000,108067,00000,Total Jobs,29042.2923077,0.3644684754169213,#757083,24803,34347,28917
067,2003,High,9281.2923077,50000,108067,00000,Total Jobs,29042.2923077,0.31957850328636916,#1B9E77,35041,124760,28917
067,2004,Low,10218,50000,108067,00000,Total Jobs,30206.4923077,0.33827165021061745,#D85F02,12778,23094,30264
067,2004,Mid,10125,50000,108067,00000,Total Jobs,30206.4923077,0.3351928418851538,#757083,25666,31656,30264
067,2004,High,9863.4923077,50000,108067,00000,Total Jobs,30206.4923077,0.32653550790422886,#1B9E77,36865,72478,30264
067,2005,Low,10338,50000,108067,00000,Total Jobs,31174,0.33162250593443254,#D85F02,12960,23706,32163
067,2005,Mid,13272,50000,108067,00000,Total Jobs,31174,0.42573939821646245,#757083,28425,38029,32163
067,2005,High,7564,50000,108067,00000,Total Jobs,31174,0.24263809584910503,#1B9E77,40774,96156,32163
067,2006,Low,10603,50000,108067,00000,Total Jobs,32639,0.3248567664450504,#D85F02,13760,24460,34029
067,2006,Mid,14081,50000,108067,00000,Total Jobs,32639,0.4314164036888385,#757083,27826,39389,34029
067,2006,High,7955,50000,108067,00000,Total Jobs,32639,0.2437268298661111,#1B9E77,41218,81301,34029
067,2007,Low,10675.154391,50000,108067,00000,Total Jobs,33633.0455051,0.31740076554712404,#D85F02,15150,27182,36845
067,2007,Mid,16257.2228707,50000,108067,00000,Total Jobs,33633.0455051,0.48337052522450896,#757083,30997,43164,36845
067,2007,High,6700.6682434,50000,108067,00000,Total Jobs,33633.0455051,0.19922870922836688,#1B9E77,44775,100022,36845
067,2008,Low,12028,50000,108067,00000,Total Jobs,34035,0.35340091082708974,#D85F02,15718,30329,38070
067,2008,Mid,15282,50000,108067,00000,Total Jobs,34035,0.449008373732922,#757083,30917,45581,38070
067,2008,High,6725,50000,108067,00000,Total Jobs,34035,0.19759071543998824,#1B9E77,47318,88717,38070
067,2009,Low,11340,50000,108067,00000,Total Jobs,32408,0.34991360157985685,#D85F02,15870,29488,38587
067,2009,Mid,13183,50000,108067,00000,Total Jobs,32408,0.4067822759812392,#757083,31738,43614,38587
067,2009,High,7885,50000,108067,00000,Total Jobs,32408,0.24330412243890398,#1B9E77,46546,87945,38587
067,2010,Low,11199,50000,108067,00000,Total Jobs,31510,0.35541098064106635,#D85F02,16304,30795,40925
067,2010,Mid,14104,50000,108067,00000,Total Jobs,31510,0.44760393525864806,#757083,32807,46654,40925
067,2010,High,6207,50000,108067,00000,Total Jobs,31510,0.19698508410028562,#1B9E77,51332,105754,40925
067,2011,Low,11240,50000,108067,00000,Total Jobs,31289,0.35923167886477675,#D85F02,16617,31827,40673
067,2011,Mid,13869,50000,108067,00000,Total Jobs,31289,0.44325481798715205,#757083,32648,46756,40673
067,2011,High,6180,50000,108067,00000,Total Jobs,31289,0.1975135031480712,#1B9E77,53369,92632,40673
067,2012,Low,11542,50000,108067,00000,Total Jobs,31921,0.36158015099777574,#D85F02,16972,31171,41944
067,2012,Mid,11143,50000,108067,00000,Total Jobs,31921,0.3490805425895179,#757083,33877,47519,41944
067,2012,High,9236,50000,108067,00000,Total Jobs,31921,0.2893393064127064,#1B9E77,52337,143197,41944
067,2013,Low,11824,50000,108067,00000,Total Jobs,32638,0.36227710031251914,#D85F02,17222,31224,42304
067,2013,Mid,14494,50000,108067,00000,Total Jobs,32638,0.4440835835529138,#757083,35378,49612,42304
067,2013,High,6320,50000,108067,00000,Total Jobs,32638,0.19363931613456706,#1B9E77,56066,121244,42304
067,2014,Low,12001,50000,108067,00000,Total Jobs,33221,0.36124740375063963,#D85F02,17735,32909,44393
067,2014,Mid,14841,50000,108067,00000,Total Jobs,33221,0.4467354986303844,#757083,38009,52176,44393
067,2014,High,6379,50000,108067,00000,Total Jobs,33221,0.19201709761897595,#1B9E77,54220,103735,44393
067,2015,Low,12228,50000,108067,00000,Total Jobs,33941,0.3602722371173507,#D85F02,18068,32781,44849
067,2015,Mid,15294,50000,108067,00000,Total Jobs,33941,0.4506054624200819,#757083,37237,52190,44849
067,2015,High,6419,50000,108067,00000,Total Jobs,33941,0.1891223004625674,#1B9E77,55470,115415,44849
067,2016,Low,12593,50000,108067,00000,Total Jobs,34936,0.3604591252576139,#D85F02,18709,31798,44745
067,2016,Mid,15890,50000,108067,00000,Total Jobs,34936,0.4548316922372338,#757083,37067,51985,44745
067,2016,High,6453,50000,108067,00000,Total Jobs,34936,0.18470918250515228,#1B9E77,53938,115838,44745
067,2017,Low,12663.333333,50000,108067,00000,Total Jobs,35101.666667,0.36076159725216506,#D85F02,19340,32141,44784
067,2017,Mid,15873.666667000001,50000,108067,00000,Total Jobs,35101.666667,0.45221974265749765,#757083,40556,50777,44784
067,2017,High,6564.6666669999995,50000,108067,00000,Total Jobs,35101.666667,0.1870186600903374,#1B9E77,54172,108810,44784
067,2018,Low,12721.666667,50000,108067,00000,Total Jobs,35225.333333,0.3611510655339069,#D85F02,20164,33605,46818
067,2018,Mid,15888.333333,50000,108067,00000,Total Jobs,35225.333333,0.4510484878255332,#757083,37966,51278,46818
067,2018,High,6615.3333330000005,50000,108067,00000,Total Jobs,35225.333333,0.18780044664055984,#1B9E77,57015,119612,46818
067,2019,Low,12708.596963,50000,108067,00000,Total Jobs,34995.5074215,0.3631493840032818,#D85F02,21460,34319,47936
067,2019,Mid,15844.629672899999,50000,108067,00000,Total Jobs,34995.5074215,0.45276182116924013,#757083,44100,53941,47936
067,2019,High,6442.2807856,50000,108067,00000,Total Jobs,34995.5074215,0.18408879482747809,#1B9E77,57623,135215,47936
069,2001,Low,59340,50000,108069,00000,Total Jobs,153526,0.38651433633391086,#D85F02,11341,25310,33248
069,2001,Mid,58869,50000,108069,00000,Total Jobs,153526,0.38344645206675093,#757083,27866,39664,33248
069,2001,High,35317,50000,108069,00000,Total Jobs,153526,0.2300392115993382,#1B9E77,41372,58129,33248
069,2002,Low,60595,50000,108069,00000,Total Jobs,154284.643052,0.39274809729168636,#D85F02,11372,26161,34215
069,2002,Mid,48734.643052,50000,108069,00000,Total Jobs,154284.643052,0.3158748796247628,#757083,29366,40051,34215
069,2002,High,44955,50000,108069,00000,Total Jobs,154284.643052,0.2913770230835508,#1B9E77,41310,61898,34215
069,2003,Low,61643,50000,108069,00000,Total Jobs,154615.19891,0.39868654850602225,#D85F02,11803,26707,34807
069,2003,Mid,60113.19891,50000,108069,00000,Total Jobs,154615.19891,0.38879230071677046,#757083,31020,41152,34807
069,2003,High,32859,50000,108069,00000,Total Jobs,154615.19891,0.21252115077720724,#1B9E77,43951,64646,34807
069,2004,Low,48929,50000,108069,00000,Total Jobs,158007.735695,0.30966205410630604,#D85F02,12018,25375,35522
069,2004,Mid,72013.735695,50000,108069,00000,Total Jobs,158007.735695,0.4557608232169534,#757083,28554,42587,35522
069,2004,High,37065,50000,108069,00000,Total Jobs,158007.735695,0.23457712267674047,#1B9E77,42677,65507,35522
069,2005,Low,58208,50000,108069,00000,Total Jobs,161620,0.36015344635564905,#D85F02,12362,27718,36612
069,2005,Mid,68862,50000,108069,00000,Total Jobs,161620,0.42607350575423836,#757083,29369,43689,36612
069,2005,High,34550,50000,108069,00000,Total Jobs,161620,0.21377304789011262,#1B9E77,44246,63059,36612
069,2006,Low,59837,50000,108069,00000,Total Jobs,149911,0.3991501624297083,#D85F02,12615,28775,37940
069,2006,Mid,67755,50000,108069,00000,Total Jobs,149911,0.4519681677795492,#757083,30842,44693,37940
069,2006,High,22319,50000,108069,00000,Total Jobs,149911,0.1488816697907425,#1B9E77,45744,66149,37940
069,2007,Low,66763.142376,50000,108069,00000,Total Jobs,168081.9940092,0.3972057969061559,#D85F02,13577,30894,39335
069,2007,Mid,59472.7837465,50000,108069,00000,Total Jobs,168081.9940092,0.35383197407358663,#757083,33132,44398,39335
069,2007,High,41846.0678867,50000,108069,00000,Total Jobs,168081.9940092,0.24896222902025752,#1B9E77,47773,68612,39335
069,2008,Low,68461,50000,108069,00000,Total Jobs,169831,0.4031125059618091,#D85F02,13921,31606,40154
069,2008,Mid,60136,50000,108069,00000,Total Jobs,169831,0.3540931867562459,#757083,34750,45501,40154
069,2008,High,41234,50000,108069,00000,Total Jobs,169831,0.24279430728194498,#1B9E77,48627,73223,40154
069,2009,Low,66079,50000,108069,00000,Total Jobs,164439,0.40184506108648194,#D85F02,14101,31200,40251
069,2009,Mid,58987,50000,108069,00000,Total Jobs,164439,0.35871660615790657,#757083,35321,46978,40251
069,2009,High,39373,50000,108069,00000,Total Jobs,164439,0.2394383327556115,#1B9E77,48951,71832,40251
069,2010,Low,67259,50000,108069,00000,Total Jobs,165269,0.40696682378425475,#D85F02,14665,31477,40808
069,2010,Mid,58497,50000,108069,00000,Total Jobs,165269,0.35395022660026987,#757083,35602,47130,40808
069,2010,High,39513,50000,108069,00000,Total Jobs,165269,0.23908294961547538,#1B9E77,50783,84819,40808
069,2011,Low,68263,50000,108069,00000,Total Jobs,167800,0.40681168057210965,#D85F02,15098,32486,42101
069,2011,Mid,59180,50000,108069,00000,Total Jobs,167800,0.3526817640047676,#757083,37172,49253,42101
069,2011,High,40357,50000,108069,00000,Total Jobs,167800,0.24050655542312277,#1B9E77,52245,79290,42101
069,2012,Low,64252,50000,108069,00000,Total Jobs,172418,0.3726525072788224,#D85F02,15538,30810,43027
069,2012,Mid,66845,50000,108069,00000,Total Jobs,172418,0.38769154032641606,#757083,34583,50727,43027
069,2012,High,41321,50000,108069,00000,Total Jobs,172418,0.23965595239476156,#1B9E77,54120,112600,43027
069,2013,Low,65995,50000,108069,00000,Total Jobs,177520,0.37176092834610186,#D85F02,15865,30865,43437
